CIF_NO,CNT,REFERENCE_NO,TX_DT,MCHT_CATEGORY,MCHT_NO,MCHT_ENG_NAME,MCHT_CHI_NAME,BIN_TYPE,MCHT_COUNTRY,COUNTRY,CITY,TXN_TYP,DEST_AMT,Mcc_Desc,MCC_Group_Cd,MCC_Group,CUSTOMER_SINCE,CHNL,CHNL_DESC,MCHT_CHI_NAME_CHANGE,MCHT_CHI_NAME_CHANGE_V1,CUST_TYPE,GENDER,Industry_Typ,FLG_AGE,AGE,TOWN_COUNTRY,COTRY_REMARK,CITY_REMARK
1000002624,1,1700009240,3-Mar-17,5331,15838582902,JIN SHING FA-SHIH TA 2,金興發生活百貨－師大二,V,國內,TW,TAIPEI CITY,非網路交易,368,電商服務,21,電商網購,2017/2/18,7.自來案件,自來案件,金興發生活百貨－,師大二,GENERAL,FEMALE,軍/警/公/教,31-35,33.8,台北市大安區,台灣,台北市
1000002588,1,1700009241,3-Mar-17,5411,8.12331E+11,750008RT-Mart,大潤發中和店,V,國內,TW,TAIPEI,非網路交易,1000,超級市場,19,量販零售,2017/2/15,7.自來案件,自來案件,大潤發,,GENERAL,MALE,退休/家管,31-35,31.3,新北市土城區,台灣,台北市
1000002635,1,1700009242,2-Mar-17,7372,8080192740,"SHOPEE (TAIWAN) CO.,LT",蝦皮拍賣,V,國內,TW,TAIPEI,網路交易,422,電商服務,21,電商網購,2017/2/18,4.推薦開戶,SGM,蝦皮,,SGM,FEMALE,學生,20-25,24.2,新北市三峽區,台灣,台北市
1000002642,1,1700009243,5-Mar-17,5995,6417500184,CHIN WANG TZU,奧斯卡寵物連鎖量販廣場－內埔,V,國內,TW,PINGTUNG,非網路交易,345,寵物用品店,9,娛樂嗜好,2017/2/19,7.自來案件,自來案件,奧斯卡寵物連鎖量販廣場－,內埔,GENERAL,MALE,學生,20-25,24.4,屏東縣萬巒鄉,台灣,屏東縣
1000002642,1,1700009244,4-Mar-17,5571,8.12161E+11,LI-TAI,利泰車業有限公司,V,國內,TW,KAOHSIUNG,非網路交易,310,機車經銷,6,行,2017/2/19,7.自來案件,自來案件,利泰車業有限公司,,GENERAL,MALE,學生,20-25,24.4,屏東縣萬巒鄉,台灣,高雄市
1000001789,1,1700009245,2-Mar-17,5964,8.1266E+11,EASTER HOME SHOPPING,東森得易購股份有限公Ｅ１０２００７３００,V,國內,TW,TAIPEI,網路交易,870,網路購物,21,電商網購,2017/1/9,7.自來案件,自來案件,東森購物,,GENERAL,MALE,資訊科技業,51-55,50.6,新北市林口區,台灣,台北市
1000001789,1,1700009246,2-Mar-17,5964,8.1266E+11,EASTER HOME SHOPPING,東森得易購股份有限公Ｅ１０２００７３００,V,國內,TW,TAIPEI,網路交易,890,網路購物,21,電商網購,2017/1/9,7.自來案件,自來案件,東森購物,,GENERAL,MALE,資訊科技業,51-55,50.6,新北市林口區,台灣,台北市
1000001789,1,1700009247,2-Mar-17,5399,8.1277E+11,GreenWorld Technologies C,綠界科技－聖恩網站,V,國內,TW,TAIPEI,網路交易,2274,其他綜合零售,19,量販零售,2017/1/9,7.自來案件,自來案件,綠界科技,聖恩網站,GENERAL,MALE,資訊科技業,51-55,50.6,新北市林口區,台灣,台北市
1000002679,1,1700009248,4-Mar-17,5541,1322402388,CHU KUANG LU,莒光路加油站股份有限公司,V,國內,TW,TAIPEI,非網路交易,93,加油站,6,行,2017/2/21,7.自來案件,自來案件,莒光路加油站股份有限公司,,GENERAL,FEMALE,批發/零售業,36-40,36.6,新北市土城區,台灣,台北市
1000002751,1,1700009249,5-Mar-17,5311,8080409235,POYA,寶雅生活館永康崑山店,V,國內,TW,TAINAN,非網路交易,799,百貨商店,2,百貨公司,2017/2/27,7.自來案件,自來案件,POYA,,GENERAL,MALE,批發/零售業,26-30,25.5,台南市歸仁區,台灣,台南市
1000002289,1,1700009253,6-Mar-17,7832,114400154,CINEMARK-CORE PACIFIC  00,喜滿客京華影城股份有限公司,V,國內,TW,TAIPEI CITY,非網路交易,670,電影院,9,娛樂嗜好,2017/1/22,5.分行開戶,其他分行,喜滿客京華影城股份有限公司,,GENERAL,MALE,醫療服務/衛生保健業,41-45,41.3,新北市新店區,台灣,台北市
1000000019,1,1700009254,5-Mar-17,5411,101101424,WELLCOME 01424,Ｊａｓｏｎｓ天母店,V,國內,TW,TAIPEI CITY,非網路交易,6649,超級市場,19,量販零售,2016/12/19,1.員工開戶,員工開戶,Ｊａｓｏｎｓ天母店,,STAFF,MALE,金融/證券/保險業,60+,75.8,台北市士林區,台灣,台北市
1000000019,1,1700009255,5-Mar-17,5411,101101424,WELLCOME 01424,Ｊａｓｏｎｓ天母店,V,國內,TW,TAIPEI CITY,非網路交易,4508,超級市場,19,量販零售,2016/12/19,1.員工開戶,員工開戶,Ｊａｓｏｎｓ天母店,,STAFF,MALE,金融/證券/保險業,60+,75.8,台北市士林區,台灣,台北市
1000001182,1,1700009256,5-Mar-17,5311,101012026,MEI LI HUA,美麗華百樂園,V,國內,TW,TAIPEI CITY,非網路交易,1782,百貨商店,2,百貨公司,2017/1/3,5.分行開戶,其他分行,美麗華,,GENERAL,MALE,醫療服務/衛生保健業,41-45,44.1,台北市中山區,台灣,台北市
1000001182,1,1700009257,5-Mar-17,5311,101012026,MEI LI HUA,美麗華百樂園,V,國內,TW,TAIPEI CITY,非網路交易,4360,百貨商店,2,百貨公司,2017/1/3,5.分行開戶,其他分行,美麗華,,GENERAL,MALE,醫療服務/衛生保健業,41-45,44.1,台北市中山區,台灣,台北市
1000000486,1,1700009258,5-Mar-17,5311,1301005569,SAN SHIN,三新奧特萊斯股份有限公司,V,國內,TW,NEW TAIPEI CI,非網路交易,12320,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,林口三井Outlet,,STAFF,MALE,金融/證券/保險業,31-35,32.3,台北市內湖區,台灣,新北市
1000000617,1,1700009259,4-Mar-17,5942,100800092,"BOOK.COM.CO,LTD",博客來數位科技股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,3034,書店,7,文教,2016/12/19,1.員工開戶,員工開戶,博客來,,STAFF,FEMALE,金融/證券/保險業,41-45,44.1,新北市中和區,台灣,台北市
1000000319,1,1700009260,5-Mar-17,5311,101012689,SHIN GUANG SAN YUE 12689,新光三越百貨股份有限公司台北信義分公司二,V,國內,TW,TAIPEI CITY,非網路交易,24480,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,新光三越百貨股份有限公司台北信義分公司二,,STAFF,FEMALE,金融/證券/保險業,46-50,45.7,新北市新莊區,台灣,台北市
1000000524,1,1700009261,5-Mar-17,8043,1318113742,DA SHIUE  13742,大學眼鏡新店三民門市,V,國內,TW,NEW TAIPEI CI,非網路交易,10600,光學產品、眼鏡店,14,醫療,2016/12/19,1.員工開戶,員工開戶,大學眼鏡新店三民門市,,STAFF,MALE,金融/證券/保險業,46-50,46.9,新北市新店區,台灣,新北市
1000000805,1,1700009262,6-Mar-17,5812,105900233,JING JAN,京站時尚廣場（餐飲）,V,國內,TW,TAIPEI CITY,非網路交易,260,餐廳,3,食,2017/1/3,7.自來案件,自來案件,京站時尚廣場（餐飲）,,GENERAL,MALE,餐飲服務/旅遊休閒業,31-35,33.8,高雄市大樹區,台灣,台北市
1000000891,1,1700009263,5-Mar-17,5812,1405900111,GLORIA OUTLET,ＧＬＯＲＩＡ　ＯＵＴＬＥＴ,V,國內,TW,TAOYUAN CITY,非網路交易,258,餐廳,3,食,2017/1/3,7.自來案件,自來案件,華泰名品城,,GENERAL,MALE,餐飲服務/旅遊休閒業,26-30,25.3,台北市中山區,台灣,桃園市
1000000404,1,1700009264,5-Mar-17,5542,1322000035,SHIN SHIN,欣欣加油站－自助加油,V,國內,TW,NEW TAIPEI CI,非網路交易,203,自助加油站,6,行,2016/12/19,1.員工開戶,員工開戶,欣欣加油站－,自助加油,STAFF,MALE,金融/證券/保險業,31-35,31.4,新北市新店區,台灣,新北市
1000000061,1,1700009265,5-Mar-17,5311,100801518,PChome,ＰＣｈｏｍｅ１,V,國內,TW,TAIPEI CITY,網路交易,492,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,PCHOME,,STAFF,FEMALE,金融/證券/保險業,46-50,45.4,台北市內湖區,台灣,台北市
1000000111,1,1700009266,4-Mar-17,5812,105403613,YIN JI,銀翼餐廳,V,國內,TW,TAIPEI CITY,非網路交易,890,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,銀翼餐廳,,STAFF,FEMALE,金融/證券/保險業,51-55,51.7,台北市文山區,台灣,台北市
1000000210,1,1700009267,5-Mar-17,5311,1301005569,SAN SHIN,三新奧特萊斯股份有限公司,V,國內,TW,NEW TAIPEI CI,非網路交易,193,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,林口三井Outlet,,STAFF,FEMALE,金融/證券/保險業,31-35,34.3,新北市林口區,台灣,新北市
1000001254,1,1700009268,6-Mar-17,4812,6110305945,YUAN CHUAN   05945,遠傳電信股份有限公司嘉義文化門市,V,國內,TW,CHIAYI,非網路交易,499,通訊器材,11,3C消費,2017/1/4,7.自來案件,自來案件,遠傳電信,,GENERAL,MALE,軍/警/公/教,31-35,33.9,嘉義縣水上鄉,台灣,嘉義縣
1000000373,1,1700009269,5-Mar-17,5712,1309010201,IKEA   10201,ＩＫＥＡ宜家家居－新莊店,V,國內,TW,NEW TAIPEI CI,非網路交易,544,傢俱店,10,家庭支出,2016/12/19,1.員工開戶,員工開戶,IKEA,新莊店,STAFF,MALE,金融/證券/保險業,41-45,40.5,台北市大安區,台灣,新北市
1000000515,1,1700009270,5-Mar-17,5499,1301400936,COSMED 00936,康是美生活藥妝店板站門市,V,國內,TW,NEW TAIPEI CI,非網路交易,928,速食店菜市場,3,食,2016/12/19,5.分行開戶,其他分行,康是美生活藥妝店板站門市,,GENERAL,MALE,金融/證券/保險業,26-30,27.7,台北市內湖區,台灣,新北市
1000001309,1,1700009271,4-Mar-17,5311,100801518,PChome,ＰＣｈｏｍｅ１,V,國內,TW,TAIPEI CITY,網路交易,499,百貨商店,2,百貨公司,2017/1/4,7.自來案件,自來案件,PCHOME,,GENERAL,FEMALE,學生,20-25,22.3,屏東縣里港鄉,台灣,台北市
1000000553,1,1700009272,6-Mar-17,5812,105900217,MEI LI HUA 00217,美麗華百樂園（餐廳）,V,國內,TW,TAIPEI CITY,非網路交易,990,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,美麗華,,STAFF,MALE,金融/證券/保險業,41-45,41.9,新北市五股區,台灣,台北市
1000000055,1,1700009273,5-Mar-17,5411,101101376,WELLCOME 01376,頂好Ｗｅｌｌｃｏｍｅ成功店,V,國內,TW,TAIPEI CITY,非網路交易,1080,超級市場,19,量販零售,2016/12/19,1.員工開戶,員工開戶,頂好Ｗｅｌｌｃｏｍｅ成功店,,STAFF,FEMALE,金融/證券/保險業,46-50,45.8,台北市大安區,台灣,台北市
1000001379,1,1700009274,27-Feb-17,5621,1502407748,K F,ＫＦ,V,國內,TW,HSINCHU,非網路交易,690,女裝,4,衣服配件,2017/1/4,7.自來案件,自來案件,ＫＦ,,GENERAL,MALE,批發/零售業,31-35,34.1,台中市神岡區,台灣,新竹市
1000001412,1,1700009275,5-Mar-17,5331,100803495,momo-EC,富邦ｍｏｍｏ－ＥＣ,V,國內,TW,TAIPEI CITY,網路交易,13158,電商服務,21,電商網購,2017/1/5,7.自來案件,自來案件,MOMO,ＥＣ,GENERAL,FEMALE,製造/營造業,46-50,46.1,台北市中山區,台灣,台北市
1000000382,1,1700009276,5-Mar-17,5812,105900327,Rueutex Bai-YiDevelopment,潤泰百益股份有限公司,V,國內,TW,TAIPEI CITY,非網路交易,610,餐廳,3,食,2016/12/19,1.員工開戶,員工開戶,潤泰百益股份有限公司,,STAFF,MALE,金融/證券/保險業,41-45,42.5,台北市信義區,台灣,台北市
1000000068,1,1700009277,5-Mar-17,5499,203502900,MA YU SHAN  02900,紅頂穀創,V,國內,TW,KAOHSIUNG CIT,非網路交易,774,速食店菜市場,3,食,2016/12/19,1.員工開戶,員工開戶,紅頂穀創,,STAFF,MALE,金融/證券/保險業,46-50,49.9,高雄市左營區,台灣,高雄市
1000000068,1,1700009278,6-Mar-17,5309,200100105,SHEN HENG CHANG  00105,昇恒昌（股）公司高雄免稅店分公司,V,國內,TW,KAOHSIUNG CIT,非網路交易,1800,免稅商店,1,旅遊消費,2016/12/19,1.員工開戶,員工開戶,昇恒昌,,STAFF,MALE,金融/證券/保險業,46-50,49.9,高雄市左營區,台灣,高雄市
1000001303,1,1700009279,5-Mar-17,5411,101101246,WELLCOME 01246,頂好Ｗｅｌｌｃｏｍｅ師大店,V,國內,TW,TAIPEI CITY,非網路交易,122,超級市場,19,量販零售,2017/1/4,7.自來案件,自來案件,頂好Ｗｅｌｌｃｏｍｅ師大店,,GENERAL,MALE,學生,31-35,34.8,台北市中正區,台灣,台北市
1000000140,1,1700009280,5-Mar-17,5621,132458765,H&M  58765,Ｈ＆Ｍ台北西門店,V,國內,TW,TAIPEI CITY,非網路交易,1499,女裝,4,衣服配件,2016/12/19,1.員工開戶,員工開戶,Ｈ＆Ｍ台北西門店,,STAFF,MALE,金融/證券/保險業,46-50,46.1,新竹市北區,台灣,台北市
1000000152,1,1700009281,5-Mar-17,5311,1301005569,SAN SHIN,三新奧特萊斯股份有限公司,V,國內,TW,NEW TAIPEI CI,非網路交易,13060,百貨商店,2,百貨公司,2016/12/19,1.員工開戶,員工開戶,林口三井Outlet,,STAFF,MALE,金融/證券/保險業,41-45,41,新北市三重區,台灣,新北市
1000001745,1,1700009282,6-Mar-17,5499,1403501719,SHIN DUNG YANG 01719,新東陽股份有限公司－Ｂ１美食街７９１２,V,國內,TW,TAOYUAN CITY,非網路交易,300,速食店菜市場,3,食,2017/1/7,7.自來案件,自來案件,新東陽股份有限公司－,Ｂ１美食街７９１２,GENERAL,MALE,批發/零售業,31-35,32.7,桃園市桃園區,台灣,桃園市
1000001750,1,1700009283,6-Mar-17,4814,100803801,Far EasTene Telecommunic,遠傳　ｉ－ｐａｙ（ＷＡＰ）,V,國內,TW,TAIPEI CITY,網路交易,1656,傳真通訊,11,3C消費,2017/1/7,7.自來案件,自來案件,遠傳　ｉ－,ｐａｙ（ＷＡＰ）,GENERAL,MALE,資訊科技業,36-40,37.3,新竹縣竹北市,台灣,台北市
1000001992,1,1700009284,5-Mar-17,5311,100801518,PChome,ＰＣｈｏｍｅ１,V,國內,TW,TAIPEI CITY,網路交易,17,百貨商店,2,百貨公司,2017/1/10,5.分行開戶,其他分行,PCHOME,,GENERAL,MALE,餐飲服務/旅遊休閒業,31-35,30.7,台中市清水區,台灣,台北市
1000001997,1,1700009285,28-Feb-17,5331,100818122,YAHOO 18122,雅虎奇摩超級商城,V,國內,TW,TAIPEI CITY,網路交易,870,電商服務,21,電商網購,2017/1/10,7.自來案件,自來案件,YAHOO,,GENERAL,FEMALE,資訊科技業,31-35,30.6,台北市士林區,台灣,台北市
1000002002,1,1700009286,4-Mar-17,5311,100808785,LU TIAN 08785,露天市集國際資訊股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,120,百貨商店,2,百貨公司,2017/1/10,5.分行開戶,其他分行,露天,,GENERAL,FEMALE,批發/零售業,31-35,31.8,台中市北區,台灣,台北市
1000002002,1,1700009287,5-Mar-17,5311,100808785,LU TIAN 08785,露天市集國際資訊股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,60,百貨商店,2,百貨公司,2017/1/10,5.分行開戶,其他分行,露天,,GENERAL,FEMALE,批發/零售業,31-35,31.8,台中市北區,台灣,台北市
1000002002,1,1700009288,5-Mar-17,5311,100808785,LU TIAN 08785,露天市集國際資訊股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,300,百貨商店,2,百貨公司,2017/1/10,5.分行開戶,其他分行,露天,,GENERAL,FEMALE,批發/零售業,31-35,31.8,台中市北區,台灣,台北市
1000002117,1,1700009289,4-Mar-17,4722,101620111,EverFun Travel Services C,長汎旅行社股份有限公司,V,國內,TW,TAIPEI CITY,非網路交易,46000,旅行社,1,旅遊消費,2017/1/13,7.自來案件,自來案件,長汎旅行社股份有限公司,,GENERAL,MALE,餐飲服務/旅遊休閒業,36-40,37.1,新北市永和區,台灣,台北市
1000002139,1,1700009290,6-Mar-17,5942,101603062,COMMERCIAL TIMES,工商財經數位股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,3600,書店,7,文教,2017/1/14,7.自來案件,自來案件,工商財經數位股份有限公司,,GENERAL,FEMALE,批發/零售業,41-45,43.8,台北市大安區,台灣,台北市
1000002160,1,1700009291,5-Mar-17,5499,101400680,COSMED 00680,康是美生活藥妝店逸仙門巿,V,國內,TW,TAIPEI CITY,非網路交易,39,速食店菜市場,3,食,2017/1/15,7.自來案件,自來案件,康是美生活藥妝店逸仙門巿,,GENERAL,MALE,資訊科技業,31-35,33.2,台北市北投區,台灣,台北市
1000002160,1,1700009292,6-Mar-17,5462,103201986,Mr Mark 01986,馬可先生麵包坊－龍江店,V,國內,TW,TAIPEI CITY,非網路交易,76,麵包店,3,食,2017/1/15,7.自來案件,自來案件,馬可先生麵包坊－,龍江店,GENERAL,MALE,資訊科技業,31-35,33.2,台北市北投區,台灣,台北市
1000001525,1,1700009293,6-Mar-17,5722,209202622,RUEI YI  02622,睿亦企業行,V,國內,TW,KAOHSIUNG CIT,非網路交易,44000,家電,11,3C消費,2017/1/5,2.薪轉開發,薪轉開發,睿亦企業行,,PAYROLL,MALE,金融/證券/保險業,51-55,50.4,高雄市苓雅區,台灣,高雄市
1000001912,1,1700009294,6-Mar-17,5571,111409522,LIAN TENG 09522,聯騰汽車有限公司,V,國內,TW,TAIPEI CITY,非網路交易,1295,機車經銷,6,行,2017/1/6,5.分行開戶,其他分行,聯騰汽車有限公司,,GENERAL,MALE,金融/證券/保險業,60+,66.7,台北市松山區,台灣,台北市
1000001932,1,1700009295,5-Mar-17,5411,101102779,Wellcome  02779,頂好Ｗｅｌｌｃｏｍｅ中坡陽店,V,國內,TW,TAIPEI CITY,非網路交易,84,超級市場,19,量販零售,2017/1/9,2.薪轉開發,薪轉開發,頂好Ｗｅｌｌｃｏｍｅ中坡陽店,,PAYROLL,MALE,金融/證券/保險業,26-30,25.7,台北市內湖區,台灣,台北市
1000002294,1,1700009296,6-Mar-17,4722,101635162,CHINA TIMES TRAVEL SERVI3,中國時報旅行社股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,24500,旅行社,1,旅遊消費,2017/1/23,5.分行開戶,其他分行,中國時報旅行社股份有限公司,,GENERAL,MALE,退休/家管,56-60,59.3,台北市中山區,台灣,台北市
1000002375,1,1700009297,5-Mar-17,5331,100810785,YAHOO 10785,雅虎奇摩購物中心,V,國內,TW,TAIPEI CITY,網路交易,649,電商服務,21,電商網購,2017/2/1,7.自來案件,自來案件,YAHOO,,GENERAL,FEMALE,醫療服務/衛生保健業,20-25,23.6,台北市大同區,台灣,台北市
1000002375,1,1700009298,5-Mar-17,5942,100800092,"BOOK.COM.CO,LTD",博客來數位科技股份有限公司,V,國內,TW,TAIPEI CITY,網路交易,528,書店,7,文教,2017/2/1,7.自來案件,自來案件,博客來,,GENERAL,FEMALE,醫療服務/衛生保健業,20-25,23.6,台北市大同區,台灣,台北市
1000000479,1,1700009303,5-Mar-17,5735,2.10756E+14,ITUNES.COM/BILL,,V,國外,LU,ITUNES.COM,網路交易,240,唱片,9,娛樂嗜好,2016/12/19,5.分行開戶,其他分行,ITUNES,,GENERAL,MALE,金融/證券/保險業,46-50,49.8,基隆市安樂區,盧森堡,ITUNES.COM
1000000884,1,1700009305,5-Mar-17,5734,2.48748E+14,GOOGLE *Happy Elements,,V,國外,US,g.co/payhelp#,網路交易,1361,電腦用品,11,3C消費,2017/1/3,7.自來案件,自來案件,GOOGLE *Happy Elements,,GENERAL,MALE,學生,20-25,24.1,台北市文山區,美國,g.co/payhelp#
1000001092,1,1700009307,5-Mar-17,5621,2.18695E+14,PAYPAL *ASOSCOMLTD,,V,國外,GB,35314369001,網路交易,15987,女裝,4,衣服配件,2017/1/3,7.自來案件,自來案件,PAYPAL *ASOSCOMLTD,,GENERAL,MALE,學生,20-25,21.4,台中市大雅區,英國,35314369001
1000001092,1,1700009309,5-Mar-17,5611,1.54064E+14,PAYPAL *TESSUTI,,V,國外,GB,35314369001,網路交易,17384,男裝,4,衣服配件,2017/1/3,7.自來案件,自來案件,PAYPAL *TESSUTI,,GENERAL,MALE,學生,20-25,21.4,台中市大雅區,英國,35314369001
1000000255,1,1700009311,2-Mar-17,5969,976111708,GMARKET   6111708 6111708,,V,國外,KR,SEOUL,網路交易,1414,其他直銷商戶,16,郵購,2016/12/19,5.分行開戶,其他分行,GMARKET   6111708 6111708,,GENERAL,FEMALE,金融/證券/保險業,20-25,25,台北市信義區,南韓,SEOUL
1000001422,1,1700009313,5-Mar-17,5411,SPAR0168,SPAR MAGYARORSZAG KFT,,V,國外,HU,BUDAPEST,非網路交易,412,超級市場,19,量販零售,2017/1/5,7.自來案件,自來案件,SPAR MAGYARORSZAG KFT,,GENERAL,MALE,學生,26-30,29.3,雲林縣虎尾鎮,匈牙利共和國,BUDAPEST
1000001761,1,1700009315,5-Mar-17,7399,1.88834E+14,GOOGLE *IGS,,V,國外,GB,g.co/payhelp#,網路交易,30,GooglePlay服務,20,科技金融服務,2017/1/8,7.自來案件,自來案件,GOOGLE *IGS,,GENERAL,FEMALE,無業,26-30,26.3,金門縣金城鎮,英國,g.co/payhelp#
1000001761,1,1700009316,5-Mar-17,7399,1.88834E+14,GOOGLE *VISA0001,,V,國外,GB,g.co/payhelp#,網路交易,100,GooglePlay服務,20,科技金融服務,2017/1/8,7.自來案件,自來案件,GOOGLE *VISA0001,,GENERAL,FEMALE,無業,26-30,26.3,金門縣金城鎮,英國,g.co/payhelp#
1000001761,1,1700009318,5-Mar-17,7399,1.88834E+14,GOOGLE *VISA0001,,V,國外,GB,g.co/payhelp#,網路交易,50,GooglePlay服務,20,科技金融服務,2017/1/8,7.自來案件,自來案件,GOOGLE *VISA0001,,GENERAL,FEMALE,無業,26-30,26.3,金門縣金城鎮,英國,g.co/payhelp#
1000001761,1,1700009320,5-Mar-17,7399,1.88834E+14,GOOGLE *VISA0001,,V,國外,GB,g.co/payhelp#,網路交易,100,GooglePlay服務,20,科技金融服務,2017/1/8,7.自來案件,自來案件,GOOGLE *VISA0001,,GENERAL,FEMALE,無業,26-30,26.3,金門縣金城鎮,英國,g.co/payhelp#
1000001761,1,1700009322,5-Mar-17,7399,1.88834E+14,GOOGLE *IGS,,V,國外,GB,g.co/payhelp#,網路交易,30,GooglePlay服務,20,科技金融服務,2017/1/8,7.自來案件,自來案件,GOOGLE *IGS,,GENERAL,FEMALE,無業,26-30,26.3,金門縣金城鎮,英國,g.co/payhelp#
1000001761,1,1700009323,5-Mar-17,7399,1.88834E+14,GOOGLE *VISA0001,,V,國外,GB,g.co/payhelp#,網路交易,100,GooglePlay服務,20,科技金融服務,2017/1/8,7.自來案件,自來案件,GOOGLE *VISA0001,,GENERAL,FEMALE,無業,26-30,26.3,金門縣金城鎮,英國,g.co/payhelp#
1000001761,1,1700009325,5-Mar-17,7399,1.88834E+14,GOOGLE *VISA0001,,V,國外,GB,g.co/payhelp#,網路交易,100,GooglePlay服務,20,科技金融服務,2017/1/8,7.自來案件,自來案件,GOOGLE *VISA0001,,GENERAL,FEMALE,無業,26-30,26.3,金門縣金城鎮,英國,g.co/payhelp#
